"","...1","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"11553","chr13-50129913-50130889",0.829856300098722,-0.502312398487573,0.079,0.102,1
"11554","chr20-10171869-10172829",0.829880052187416,-0.489966961447682,0.084,0.123,1
"11555","chr1-198848691-198849515",0.829884824430692,-0.380511600041389,0.134,0.163,1
"11556","chr6-138498225-138499743",0.829963041421817,-0.364165932027537,0.108,0.14,1
"11557","chr10-70381442-70382977",0.830147558327877,-0.31861990649518,0.389,0.437,1
"11558","chr3-195259005-195260583",0.830227830291005,-0.370252632877734,0.311,0.38,1
"11559","chr19-12806008-12806845",0.830341513150902,-0.347776323343975,0.174,0.209,1
"11560","chr11-368372-370600",0.830493662710556,-0.43850761377324,0.224,0.279,1
"11561","chr3-49017835-49018733",0.830501478140841,-0.399299901209178,0.149,0.184,1
"11562","chr9-127664607-127665778",0.830508091846989,-0.383769343062796,0.134,0.161,1
"11563","chr14-34981869-34983321",0.830531796691935,-0.398534774644774,0.37,0.442,1
"11564","chr19-7197067-7198638",0.830649501498242,-0.346671187425652,0.478,0.551,1
"11565","chr17-59618767-59620221",0.830721500911668,-0.358683169587538,0.364,0.45,1
"11566","chr7-66739993-66741590",0.830749403962663,-0.42668340168888,0.278,0.342,1
"11567","chr20-58610210-58612329",0.830957505226566,-0.278472543412681,0.087,0.104,1
"11568","chr2-236745499-236746226",0.831007381838301,-0.443659664952086,0.11,0.143,1
"11569","chr1-150281223-150282999",0.831023133100139,-0.424822887462487,0.368,0.433,1
"11570","chr9-34125713-34127305",0.831037041737271,-0.359861046911034,0.195,0.237,1
"11571","chr15-67254001-67255093",0.831052377475926,-0.393330192970252,0.333,0.41,1
"11572","chr2-206158846-206160276",0.831172489513316,-0.336849448014055,0.318,0.388,1
"11573","chr19-55340694-55341464",0.831201402266509,-0.458788093103169,0.1,0.132,1
"11574","chr22-36528402-36530089",0.831305515445163,-0.356203694757979,0.388,0.451,1
"11575","chr1-203491301-203492503",0.831360571336731,-0.345692306556474,0.076,0.1,1
"11576","chr19-48444778-48446153",0.831456862314473,-0.443029140767171,0.174,0.215,1
"11577","chr6-89432594-89434102",0.831659140769475,-0.36597392944965,0.233,0.288,1
"11578","chr7-142853883-142855472",0.831664643568974,-0.358995487940565,0.131,0.169,1
"11579","chr6-28399188-28400161",0.831670412511819,-0.375850864572769,0.161,0.208,1
"11580","chr10-45000192-45001752",0.831915836356678,-0.362226255501986,0.219,0.263,1
"11581","chr6-28281000-28282089",0.832012189883791,-0.370326176305257,0.146,0.183,1
"11582","chr8-22244433-22245624",0.832019275267286,-0.361983055695794,0.286,0.349,1
"11583","chr8-58069743-58070573",0.832296391536584,-0.41164834862758,0.136,0.176,1
"11584","chr9-100472656-100474495",0.832317544137133,-0.46721809091942,0.155,0.193,1
"11585","chr5-173144138-173145173",0.83239840820264,-0.351635483297594,0.243,0.296,1
"11586","chr17-74744462-74745096",0.832529346942299,-0.360533819224898,0.096,0.126,1
"11587","chr14-102304461-102305579",0.832615217309316,-0.31973954742455,0.326,0.387,1
"11588","chr7-130204757-130205894",0.832755568607617,-0.396539503235854,0.216,0.283,1
"11589","chr16-31451316-31452086",0.832829592355381,-0.348506899784736,0.081,0.101,1
"11590","chr19-12550868-12551985",0.832890859859436,-0.337836883270573,0.389,0.468,1
"11591","chr12-89544238-89545178",0.832928438607084,-0.349782932867742,0.138,0.171,1
"11592","chr6-33409672-33411363",0.83294611978951,-0.331829254959677,0.558,0.626,1
"11593","chr3-53129777-53130855",0.83296209264109,-0.390322847032996,0.197,0.245,1
"11594","chr9-113462522-113464376",0.832996212232607,-0.413943606171175,0.157,0.213,1
"11595","chr3-10025586-10026756",0.833150796172072,-0.44962477402075,0.174,0.223,1
"11596","chr12-42482593-42484439",0.833201619449288,-0.462678635208467,0.172,0.218,1
"11597","chr19-57708378-57709451",0.833252846363423,-0.469423538692832,0.11,0.15,1
"11598","chr4-22515004-22516530",0.833301014340479,-0.384582960570438,0.225,0.274,1
"11599","chr17-7915199-7916549",0.833357894927819,-0.326627120336251,0.31,0.375,1
"11600","chr18-13725842-13727305",0.83352967366684,-0.340068384963431,0.349,0.406,1
"11601","chr2-39119777-39121355",0.833550675141872,-0.412859382940524,0.328,0.385,1
"11602","chr12-98514693-98516660",0.833754652427732,-0.396585072984381,0.298,0.366,1
"11603","chr2-190533898-190535129",0.833772792140477,-0.389946673021502,0.184,0.228,1
"11604","chr1-21175481-21177370",0.833823563758541,-0.353224363498791,0.451,0.523,1
"11605","chr17-75784148-75785676",0.833875241849637,-0.358243174884563,0.517,0.604,1
"11606","chr15-38563715-38565169",0.833954408524029,-0.517363217961365,0.072,0.102,1
"11607","chr4-145179412-145181173",0.833963599494391,-0.3513870082171,0.469,0.562,1
"11608","chr22-20079434-20080687",0.833988707019838,-0.362096579522767,0.445,0.533,1
"11609","chr2-63587805-63589306",0.834030861496737,-0.421827382651893,0.352,0.415,1
"11610","chr2-26011548-26012857",0.834143059762953,-0.315474031806986,0.118,0.15,1
"11611","chr17-81481070-81481795",0.834169644441937,-0.391702476870477,0.168,0.209,1
"11612","chr20-62860533-62862808",0.83427058032558,-0.348995470572101,0.535,0.628,1
"11613","chr17-42019634-42020228",0.834419309694831,-0.402338891646906,0.211,0.263,1
"11614","chr12-89524324-89526373",0.834448855954587,-0.328789031688086,0.237,0.263,1
"11615","chr16-3020778-3021637",0.834522533418915,-0.346082917182895,0.085,0.106,1
"11616","chr1-85463702-85465554",0.834599355839152,-0.419476548367837,0.226,0.278,1
"11617","chr1-155744954-155745814",0.834617425500164,-0.411228231556755,0.191,0.252,1
"11618","chr1-56644595-56646190",0.834653076041639,-0.336888298924529,0.288,0.345,1
"11619","chr5-139710463-139712316",0.834713999180721,-0.345871504437136,0.145,0.188,1
"11620","chr1-26169340-26170251",0.834767084013884,-0.356750124228961,0.236,0.291,1
"11621","chr22-41666352-41667257",0.834852043972333,-0.35942373328944,0.175,0.214,1
"11622","chr4-2040433-2042881",0.835032872051571,-0.541178359967646,0.163,0.226,1
"11623","chr19-7943051-7944536",0.835081587107356,-0.309632021782941,0.497,0.565,1
"11624","chr2-69436625-69438005",0.835084544401108,-0.35775355956439,0.35,0.437,1
"11625","chr9-137205183-137205974",0.83523682405773,-0.377011290676828,0.169,0.219,1
"11626","chr1-85200225-85201937",0.835356461095844,-0.393706847402476,0.361,0.422,1
"11627","chr2-112480898-112483357",0.835517464238066,-0.334589689605055,0.274,0.32,1
"11628","chr19-6739230-6740246",0.835524371507191,-0.296792928576205,0.303,0.349,1
"11629","chrX-69164137-69165686",0.835615129751253,-0.486895071271775,0.078,0.106,1
"11630","chr14-20332463-20333505",0.835697599125851,-0.407740048315897,0.074,0.101,1
"11631","chr11-124114863-124116297",0.835775979064997,-0.433068083895101,0.092,0.115,1
"11632","chr7-43905907-43906970",0.835864271981834,-0.440089099044361,0.178,0.231,1
"11633","chr14-64971027-64972782",0.835895281313983,-0.431165607099643,0.115,0.149,1
"11634","chr14-75399872-75400679",0.835955045118556,-0.406353627132344,0.087,0.105,1
"11635","chr11-64923461-64925263",0.835961800038261,-0.335695950065709,0.356,0.403,1
"11636","chr15-56917598-56919930",0.83601001414598,-0.45158240533061,0.355,0.447,1
"11637","chr20-3845987-3847447",0.836270885587546,-0.298218611714962,0.24,0.281,1
"11638","chr15-51971059-51972195",0.836298001859941,-0.339433707096443,0.255,0.304,1
"11639","chr22-31290274-31292674",0.836456897968519,-0.319789483131329,0.306,0.367,1
"11640","chr7-44986035-44987069",0.836520001419699,-0.367217302677096,0.17,0.211,1
"11641","chr10-11004799-11006270",0.836558277770853,-0.396281833233854,0.08,0.102,1
"11642","chr9-129109963-129112101",0.836572433250801,-0.334193353557819,0.54,0.612,1
"11643","chr16-1119590-1120592",0.836593416859427,-0.414457178863813,0.113,0.153,1
"11644","chr3-197002361-197003899",0.836828344935389,-0.357273549335763,0.294,0.348,1
"11645","chr7-99616077-99617294",0.83689395391523,-0.351772273528464,0.266,0.326,1
"11646","chr13-109785286-109787816",0.836936948764025,-0.3336399074015,0.56,0.621,1
"11647","chr12-6278164-6279090",0.836952641721842,-0.389333923499145,0.226,0.281,1
"11648","chr19-58575195-58576008",0.83697773230487,-0.357166487880825,0.337,0.402,1
"11649","chrX-118727011-118728263",0.837029608896482,-0.362338562165828,0.143,0.179,1
"11650","chr6-116615781-116617170",0.837371022098853,-0.288134551225815,0.187,0.214,1
"11651","chr16-30075280-30076477",0.83760413020205,-0.369505688260171,0.142,0.174,1
"11652","chr1-16236086-16237437",0.837722543028557,-0.343419826575128,0.301,0.351,1
"11653","chr2-177551971-177553294",0.837733664882633,-0.368758818873378,0.203,0.249,1
"11654","chr5-134509158-134510018",0.83781529725935,-0.370360308511536,0.115,0.147,1
"11655","chr11-65134022-65135710",0.837822752905635,-0.377861970187107,0.455,0.567,1
"11656","chr3-123066449-123067732",0.837831602237321,-0.399583873228401,0.25,0.306,1
"11657","chr6-127342112-127343772",0.83789824672157,-0.363890511476431,0.133,0.166,1
"11658","chr12-51082587-51083854",0.837944044800672,-0.397794212904888,0.306,0.38,1
"11659","chr17-7296049-7296729",0.83799739715045,-0.497375048856678,0.114,0.156,1
"11660","chr1-1658539-1659314",0.838178670318914,-0.373707773789919,0.263,0.324,1
"11661","chrX-101078527-101081387",0.838196861118328,-0.435674245408651,0.081,0.113,1
"11662","chr1-3771694-3773303",0.838228543191817,-0.387747898554083,0.251,0.305,1
"11663","chr4-99948987-99949335",0.83848427446552,-0.399731298172807,0.131,0.156,1
"11664","chr10-79904250-79905563",0.838618524984029,-0.47075024812644,0.09,0.119,1
"11665","chr3-42544616-42545917",0.838646600015358,-0.346479636775395,0.111,0.136,1
"11666","chr6-38702266-38703391",0.838674604950525,-0.375597779121163,0.248,0.309,1
"11667","chr6-79630764-79631777",0.838925232428817,-0.342258386198538,0.181,0.219,1
"11668","chr1-153670496-153672159",0.839224393406863,-0.35212497392772,0.416,0.481,1
"11669","chr10-129843830-129845112",0.839244702014836,-0.375526560571341,0.126,0.153,1
"11670","chr17-28549174-28549732",0.839333509465933,-0.299705201586965,0.335,0.376,1
"11671","chr13-44917493-44918776",0.839340644347335,-0.449431346087289,0.304,0.374,1
"11672","chr8-134734031-134735093",0.839349016853372,-0.282045933964232,0.211,0.258,1
"11673","chr1-246930981-246932423",0.839358277195506,-0.410754006220833,0.405,0.489,1
"11674","chr18-10228017-10229033",0.839596447396044,-0.345548865527428,0.086,0.105,1
"11675","chr7-45920418-45921492",0.839632831456853,-0.466661658846132,0.084,0.119,1
"11676","chr2-240816397-240816934",0.839648303840601,-0.305941089841154,0.096,0.109,1
"11677","chr17-45427785-45428439",0.839666298017399,-0.492527223001679,0.103,0.145,1
"11678","chrX-18353806-18355163",0.839673123657774,-0.339235186298252,0.089,0.102,1
"11679","chr1-28552333-28553742",0.839736512841764,-0.407097667614521,0.368,0.435,1
"11680","chr12-32698026-32698999",0.839831581895343,-0.403873497434789,0.113,0.144,1
"11681","chr11-67094617-67095760",0.840281623388322,-0.388039129156596,0.103,0.13,1
"11682","chr17-57857782-57858297",0.840602853067362,-0.295889021938726,0.093,0.11,1
"11683","chr6-42050069-42050925",0.840676338964228,-0.328023845553901,0.236,0.288,1
"11684","chr10-114821350-114822826",0.840697882650535,-0.396574359834982,0.261,0.333,1
"11685","chr2-47904287-47907115",0.840971388041556,-0.367078383213581,0.507,0.598,1
"11686","chr7-36152283-36153869",0.841110350529726,-0.320412135100657,0.587,0.65,1
"11687","chr1-85707649-85708755",0.841143594589869,-0.390584776739492,0.2,0.254,1
"11688","chr1-148150967-148152411",0.841342106905784,-0.347620159433911,0.093,0.112,1
"11689","chr5-160418646-160419495",0.84143035996201,-0.400932164073899,0.184,0.23,1
"11690","chr11-34104853-34106136",0.841479623533011,-0.339527713029937,0.241,0.283,1
"11691","chr11-95323639-95324349",0.841552589604566,-0.503503693310442,0.091,0.126,1
"11692","chr4-39976364-39978211",0.841555076595811,-0.360054654460518,0.47,0.537,1
"11693","chr19-41882517-41884609",0.841604362175703,-0.389010642734028,0.378,0.463,1
"11694","chr5-139293240-139294781",0.841697945795936,-0.345366898791792,0.399,0.468,1
"11695","chr17-44065840-44066821",0.841848989581742,-0.431119565002544,0.264,0.339,1
"11696","chr17-41929914-41930940",0.842069179961042,-0.39857416825413,0.196,0.241,1
"11697","chr18-499354-501227",0.842111448943169,-0.423978445718453,0.173,0.219,1
"11698","chr1-155277073-155278707",0.842146300909235,-0.319649536548921,0.39,0.45,1
"11699","chr11-62573034-62575062",0.84217220920174,-0.307399368351724,0.501,0.571,1
"11700","chr1-43945814-43947380",0.842203387804641,-0.336878552873518,0.469,0.528,1
"11701","chr18-31683886-31686035",0.842333764970984,-0.453199031471308,0.26,0.336,1
"11702","chr18-69400173-69402138",0.842701702771851,-0.432873569852638,0.203,0.27,1
"11703","chr19-39497504-39499447",0.842720788868897,-0.429405558637354,0.075,0.101,1
"11704","chr19-57829728-57830662",0.842790898225664,-0.318995094188417,0.138,0.158,1
"11705","chr9-85738533-85738918",0.842844720035936,-0.320120017256051,0.081,0.104,1
"11706","chr15-76513551-76514685",0.842871611981957,-0.396486774183112,0.161,0.198,1
"11707","chr1-212449926-212450930",0.842901947476355,-0.350425327112734,0.199,0.235,1
"11708","chr10-95693370-95694352",0.842921881734358,-0.325176156325813,0.385,0.44,1
"11709","chr20-2206804-2208105",0.843003363510382,-0.409899712110765,0.205,0.261,1
"11710","chr16-57863348-57864017",0.8430419316828,-0.303381603148554,0.13,0.153,1
"11711","chr16-25106436-25107398",0.84315067497025,-0.476156667485936,0.188,0.262,1
"11712","chr5-69217262-69218435",0.843190236048565,-0.359892616163639,0.316,0.388,1
"11713","chr22-32474144-32475726",0.843398385705777,-0.351372943548683,0.341,0.414,1
"11714","chr7-4681638-4683608",0.84348233189417,-0.428750215940279,0.289,0.366,1
"11715","chr6-31660262-31660962",0.843647078311666,-0.499453081645578,0.122,0.161,1
"11716","chr17-3845374-3846566",0.843653449090083,-0.34745211747718,0.347,0.422,1
"11717","chr7-23531075-23532365",0.843747961752168,-0.318601729440587,0.314,0.357,1
"11718","chr12-57549588-57550643",0.8438320317202,-0.366905117429341,0.1,0.127,1
"11719","chr16-49856596-49857397",0.843871529886224,-0.432523845856454,0.203,0.263,1
"11720","chr11-67442851-67444141",0.843970855805029,-0.390512489000217,0.255,0.316,1
"11721","chr6-79233217-79234939",0.844152680208346,-0.318381552232026,0.286,0.349,1
"11722","chr14-21092298-21092813",0.844345658600215,-0.383066894126201,0.099,0.128,1
"11723","chr14-63641221-63642579",0.844389001122023,-0.32252134581959,0.462,0.528,1
"11724","chr16-69329587-69331025",0.844392076773774,-0.354296543808166,0.264,0.305,1
"11725","chr10-73358128-73359009",0.844484792002892,-0.402078162152557,0.217,0.267,1
"11726","chr15-82809133-82810597",0.844707232059056,-0.367285366541121,0.315,0.396,1
"11727","chr21-44872553-44874324",0.844733092432879,-0.324540376475097,0.407,0.472,1
"11728","chr17-49394557-49395331",0.844756321003941,-0.36133722802343,0.09,0.118,1
"11729","chr11-6472886-6474460",0.844828058442254,-0.357085105058771,0.369,0.436,1
"11730","chr17-44167904-44168760",0.844911397754241,-0.499971909027456,0.102,0.143,1
"11731","chr13-99200045-99201686",0.844915101063327,-0.378187941114337,0.355,0.437,1
"11732","chr15-65285952-65287313",0.845005973261157,-0.351661567832829,0.37,0.435,1
"11733","chr12-14257362-14258743",0.845264138050572,-0.418964864415031,0.217,0.279,1
"11734","chr19-34501258-34501904",0.845302670198872,-0.405781718782631,0.137,0.163,1
"11735","chr4-98467209-98468169",0.845322384093012,-0.412214193218562,0.083,0.104,1
"11736","chr15-36579039-36580150",0.845502938414358,-0.371187995231768,0.178,0.22,1
"11737","chr10-84184662-84186482",0.845610911283439,-0.359382358824754,0.391,0.446,1
"11738","chr3-49093057-49094775",0.845649253903778,-0.361096975931743,0.435,0.505,1
"11739","chr11-832470-833875",0.845823565907706,-0.400883594823575,0.253,0.333,1
"11740","chr19-1248367-1250019",0.846182963102546,-0.352314263126867,0.559,0.654,1
"11741","chr9-34619891-34620754",0.846247615561108,-0.314213135972768,0.191,0.219,1
"11742","chr11-3854548-3856406",0.846417115704816,-0.413092843312828,0.401,0.462,1
"11743","chr1-32963675-32965140",0.846521584253654,-0.374251954906101,0.411,0.497,1
"11744","chr16-85624736-85625425",0.846537240709052,-0.32265314833663,0.15,0.174,1
"11745","chr9-89674675-89675837",0.846540645448559,-0.430433931581367,0.116,0.149,1
"11746","chr16-31072620-31074747",0.846566162612615,-0.387704474686713,0.444,0.555,1
"11747","chr3-142224859-142225808",0.846574516649673,-0.387040849306839,0.242,0.307,1
"11748","chr8-95268177-95270164",0.846822809702201,-0.414087921735233,0.437,0.528,1
"11749","chr19-49442411-49443983",0.846872485175774,-0.378727281261373,0.403,0.47,1
"11750","chr16-29807429-29808079",0.84687511011343,-0.317405402513052,0.182,0.21,1
"11751","chr10-32979981-32981419",0.846906808131889,-0.372180600840057,0.165,0.206,1
"11752","chr17-48047483-48048883",0.846944263939941,-0.378470128846894,0.501,0.585,1
"11753","chr7-94655655-94657025",0.847048118488637,-0.312658220598907,0.186,0.215,1
"11754","chr12-95942178-95943658",0.84708667011878,-0.355341737910893,0.227,0.271,1
"11755","chr4-155952880-155954022",0.847131430800055,-0.468053714906602,0.086,0.112,1
"11756","chr16-228598-229619",0.847162053481341,-0.43241758943691,0.22,0.285,1
"11757","chr2-36597168-36598365",0.847162769078636,-0.342787043908851,0.181,0.215,1
"11758","chr1-10253414-10254201",0.847169020552176,-0.340297113117666,0.194,0.235,1
"11759","chr3-49428766-49429922",0.847209985147031,-0.366828979899497,0.261,0.327,1
"11760","chr17-44967233-44968841",0.847219310763914,-0.395377799440912,0.302,0.375,1
"11761","chr1-186679926-186680986",0.847411943222776,-0.426990635259011,0.104,0.139,1
"11762","chr19-55160240-55160992",0.847488622891245,-0.468403661697053,0.108,0.148,1
"11763","chr19-45635701-45636282",0.847517156154361,-0.278472543412681,0.088,0.112,1
"11764","chr17-42107259-42108653",0.847692228830397,-0.293842705386425,0.088,0.108,1
"11765","chr11-1692886-1694334",0.84775243566553,-0.360557992664306,0.231,0.287,1
"11766","chr14-103520633-103523071",0.847761930263492,-0.367200097982683,0.385,0.453,1
"11767","chr3-141311157-141312201",0.847763143093516,-0.318586350482343,0.258,0.305,1
"11768","chr14-76784435-76785174",0.847862322482787,-0.469344384659208,0.091,0.127,1
"11769","chr1-1019097-1020946",0.848033882012462,-0.328281023704824,0.481,0.551,1
"11770","chr2-120252033-120253651",0.84808436465916,-0.336017232960747,0.462,0.52,1
"11771","chr14-24270719-24271905",0.848209229588408,-0.364741501040348,0.322,0.394,1
"11772","chr16-4208044-4208913",0.848238956725043,-0.421470008669426,0.132,0.157,1
"11773","chr15-52226179-52227731",0.848577328393159,-0.396351289226444,0.096,0.13,1
"11774","chr8-43092859-43094103",0.848762146934073,-0.429177279248375,0.262,0.335,1
"11775","chr10-91798000-91799085",0.848899479460187,-0.405561721042679,0.296,0.366,1
"11776","chr1-155139947-155140709",0.849029725272019,-0.449939928353302,0.109,0.145,1
"11777","chr1-71080259-71081488",0.849114097720456,-0.418645266602382,0.218,0.27,1
"11778","chr11-66048446-66049377",0.849234618640973,-0.325473866021934,0.112,0.131,1
"11779","chr15-34209459-34210348",0.849292562154707,-0.371356452241429,0.281,0.349,1
"11780","chr10-102113844-102115213",0.849584363144081,-0.38970008829934,0.224,0.266,1
"11781","chr17-44210156-44210787",0.849660846808355,-0.396447019509179,0.13,0.174,1
"11782","chr2-64864423-64865896",0.849955134324882,-0.418015636404204,0.2,0.259,1
"11783","chr10-45726683-45727527",0.849993927246368,-0.318369246924071,0.086,0.11,1
"11784","chr3-136195334-136197237",0.850098499402208,-0.379777758829327,0.539,0.61,1
"11785","chr1-155079596-155081199",0.850150055311786,-0.500299046415237,0.096,0.119,1
"11786","chr2-219597237-219598361",0.850271316038004,-0.378257110088627,0.288,0.366,1
"11787","chr5-139438696-139439816",0.850285594376678,-0.394886538950769,0.235,0.291,1
"11788","chr11-121655172-121656876",0.85037324531464,-0.425021936804792,0.143,0.187,1
"11789","chr22-20270270-20271066",0.850449855260224,-0.286467680301939,0.117,0.145,1
"11790","chr5-142845391-142846677",0.850450932432425,-0.374481882410637,0.1,0.122,1
"11791","chr9-108933314-108934813",0.850482082404899,-0.355209043961173,0.351,0.419,1
"11792","chr18-50307015-50308311",0.850490958285897,-0.451847473721371,0.085,0.11,1
"11793","chr18-23093795-23095362",0.850508829314923,-0.319229579773395,0.196,0.248,1
"11794","chr4-112284647-112286161",0.850695082155573,-0.347780143083025,0.122,0.152,1
"11795","chr3-67653620-67655106",0.85074190200578,-0.406780854693058,0.226,0.274,1
"11796","chr9-74496792-74497525",0.850763494431708,-0.332065329260318,0.237,0.291,1
"11797","chr13-99103205-99104028",0.850814077935711,-0.399126886539672,0.153,0.21,1
"11798","chr13-74133467-74135996",0.850857946627804,-0.355440348595354,0.49,0.558,1
"11799","chr7-23105196-23106750",0.850902446858303,-0.350070010226137,0.284,0.35,1
"11800","chr6-27131424-27133367",0.85093456886969,-0.440387736467396,0.2,0.272,1
"11801","chr10-48655719-48656792",0.851008186977061,-0.433901458629619,0.127,0.162,1
"11802","chr4-52658702-52660084",0.851058483838046,-0.510672157613355,0.114,0.157,1
"11803","chr1-108962519-108963871",0.851306854696229,-0.405995517171872,0.212,0.275,1
"11804","chr6-116100308-116101478",0.851433307230907,-0.413492626966788,0.26,0.327,1
"11805","chr2-218883272-218884151",0.851437350231568,-0.332609622751411,0.185,0.218,1
"11806","chr16-29825142-29826383",0.851523157084049,-0.478546459733264,0.165,0.214,1
"11807","chr11-554518-556210",0.851780372699613,-0.396535070673164,0.204,0.252,1
"11808","chr4-75990194-75991209",0.85181489485019,-0.302174453009724,0.141,0.163,1
"11809","chr3-52287138-52288248",0.85182464643395,-0.31860396650416,0.326,0.368,1
"11810","chrX-155612027-155613140",0.851842574232481,-0.416890720366566,0.083,0.11,1
"11811","chr5-178113082-178114805",0.852047050903509,-0.368646584834723,0.232,0.28,1
"11812","chr14-68363419-68364977",0.852205467695284,-0.5059984537339,0.153,0.208,1
"11813","chr20-23772644-23773699",0.852328756162695,-0.435674245408651,0.084,0.115,1
"11814","chr5-67547520-67548253",0.852345459522895,-0.401228483521567,0.086,0.106,1
"11815","chr9-36036352-36037958",0.852599823298633,-0.384641725928186,0.141,0.175,1
"11816","chr3-75434682-75436199",0.852614031009854,-0.304474493709683,0.299,0.37,1
"11817","chrX-48508154-48509707",0.852622957789458,-0.373625006144782,0.142,0.193,1
"11818","chr10-87093925-87095852",0.852658060175138,-0.342772858483326,0.462,0.527,1
"11819","chr14-103921051-103921863",0.852967841359709,-0.316686991928174,0.246,0.296,1
"11820","chr11-116510873-116511670",0.853104622662365,-0.355738709836085,0.095,0.125,1
"11821","chr17-58006373-58007997",0.853184171590006,-0.357028966424314,0.421,0.519,1
"11822","chr10-23094892-23096525",0.853193639576804,-0.406533306137209,0.297,0.368,1
"11823","chr9-132877608-132879117",0.853234397070974,-0.324392335287804,0.188,0.222,1
"11824","chr20-59776325-59777543",0.853262556969492,-0.429405558637354,0.076,0.109,1
"11825","chr1-51616470-51617755",0.853407482754491,-0.390584776739492,0.205,0.265,1
"11826","chr9-114610934-114612492",0.853442168666093,-0.381938584324836,0.211,0.267,1
"11827","chr9-127567921-127569865",0.853633827930857,-0.369607978030476,0.313,0.375,1
"11828","chr1-28898384-28899977",0.853640375607068,-0.439775881137059,0.12,0.145,1
"11829","chr15-83206552-83208437",0.85407652441747,-0.45813273810902,0.276,0.359,1
"11830","chr4-185203400-185204820",0.854112949924378,-0.341571458925287,0.271,0.326,1
"11831","chr9-92669113-92670693",0.854395497803887,-0.417346674741239,0.307,0.381,1
"11832","chr2-178193663-178195496",0.854417106619846,-0.454791764350078,0.288,0.377,1
"11833","chr4-161881678-161883365",0.854470886918099,-0.376332729760681,0.108,0.127,1
"11834","chr4-2462026-2463206",0.854560291399447,-0.328396466494141,0.165,0.195,1
"11835","chr7-5558655-5559175",0.854691775550109,-0.40321352313495,0.127,0.165,1
"11836","chr11-59549928-59551413",0.854716412325853,-0.361281910203796,0.265,0.306,1
"11837","chr11-96342627-96343508",0.854749925882641,-0.321188875432224,0.227,0.276,1
"11838","chr7-149064836-149066164",0.854767786919091,-0.454231032999365,0.2,0.25,1
"11839","chr1-107964386-107965968",0.855015431502387,-0.332023744457921,0.151,0.178,1
"11840","chr10-69449684-69450157",0.85505104568978,-0.54046498038515,0.069,0.105,1
"11841","chr14-73057781-73059317",0.855054003783946,-0.358251473957458,0.317,0.379,1
"11842","chr1-155206864-155209373",0.855086310752939,-0.389265955913141,0.289,0.359,1
"11843","chr19-58326417-58327792",0.855274920643191,-0.369592677076642,0.277,0.349,1
"11844","chr15-41659856-41660962",0.855437990368608,-0.382266811219002,0.217,0.263,1
"11845","chr15-100349299-100350477",0.855515140142155,-0.401338939137486,0.161,0.213,1
"11846","chr9-69758912-69760410",0.855892744647231,-0.406981839444078,0.311,0.396,1
"11847","chr15-90870905-90872577",0.855896996433704,-0.491915737086837,0.193,0.252,1
"11848","chr18-59318078-59319512",0.856003433603675,-0.419045310911978,0.131,0.169,1
"11849","chr18-50967419-50968665",0.856011561465756,-0.341937316644703,0.243,0.288,1
"11850","chr5-150529176-150530710",0.8560812647626,-0.400488857549799,0.105,0.137,1
"11851","chr3-138593549-138595067",0.856227220927522,-0.335172990005466,0.366,0.442,1
"11852","chr2-96787916-96789462",0.856249739899609,-0.362848880343057,0.239,0.301,1
"11853","chr11-9757824-9759184",0.856291894555253,-0.380642128509578,0.279,0.337,1
"11854","chr17-21511343-21512124",0.856620294336462,-0.485499226308404,0.085,0.118,1
"11855","chr7-974708-975796",0.85665896789047,-0.393782266249298,0.268,0.318,1
"11856","chrX-153726284-153727442",0.856665735509494,-0.367605233209396,0.075,0.1,1
"11857","chr3-108090281-108091554",0.856826592496901,-0.36120256038549,0.327,0.385,1
"11858","chr9-133022158-133022710",0.856909876431102,-0.424797997195028,0.076,0.104,1
"11859","chr17-28710445-28711920",0.85708496391395,-0.334291899053421,0.288,0.35,1
"11860","chr15-84657887-84658643",0.857177910397777,-0.39341578764009,0.134,0.173,1
"11861","chr2-6916903-6918330",0.857254388949133,-0.38604801268815,0.331,0.405,1
"11862","chr20-34561645-34563052",0.857282734645967,-0.386853295107889,0.269,0.337,1
"11863","chr4-139014393-139016347",0.857353330272505,-0.335227761775712,0.435,0.511,1
"11864","chr8-12014344-12015369",0.857369741521364,-0.452226448174056,0.1,0.123,1
"11865","chr16-28930339-28930946",0.85736986209092,-0.308937411147587,0.09,0.109,1
"11866","chr1-27772690-27773911",0.857402610854823,-0.293387577010982,0.317,0.372,1
"11867","chr10-93514122-93515110",0.857413450879475,-0.460822537587183,0.101,0.147,1
"11868","chr1-10471866-10472755",0.857413760058476,-0.424689751875803,0.179,0.237,1
"11869","chrX-47555923-47556506",0.85746780789095,-0.326574534515233,0.136,0.167,1
"11870","chr19-46745418-46747238",0.857536972828095,-0.420323455793053,0.284,0.37,1
"11871","chr16-4615888-4616845",0.857582546131196,-0.331189639455396,0.478,0.549,1
"11872","chr11-887757-890009",0.857638430348011,-0.35346047990409,0.184,0.217,1
"11873","chr9-113055782-113057032",0.85771342400038,-0.377457255296693,0.246,0.297,1
"11874","chr11-113773153-113774178",0.857949656003883,-0.390802710582764,0.21,0.267,1
"11875","chr1-3453115-3453558",0.858073082317281,-0.293785365664248,0.113,0.141,1
"11876","chr4-185456877-185457591",0.85816038522392,-0.500477176285236,0.073,0.1,1
"11877","chr9-133355854-133357065",0.858167869541584,-0.422267989498385,0.205,0.268,1
